project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by,remarks
2003884,OCCT10_M219_2025-10-16,OCCT10,-83.34736,8.4086,2025-10-16 00:00:00,2025-12-30 00:00:00,None,,Other,,2125293,M219,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M370_2025-10-16,OCCT09,-83.3405,8.41069,2025-10-16 00:00:00,2025-12-30 00:00:00,None,,Other,,2138080,M370,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M298_2025-11-21,OCCT13,-83.323034,8.410447,2025-11-21 00:00:00,2026-01-17 00:00:00,None,,Other,,2139104,M298,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT32_M139_14022023,OCCT32,-83.170434,8.64031,2023-02-14 00:00:00,2023-04-26 00:00:00,None,,Other,,2077349,M139,0,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT12_M225_2025-11-03,OCCT12,-83.33446,8.42229,2025-11-03 00:00:00,2026-01-10 00:00:00,None,,Other,,2125303,M225,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT12_M225_2025-02-07,OCCT12,-83.33446,8.42229,2025-02-07 00:00:00,2025-04-07 00:00:00,None,,Other,,2125303,M225,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_MO63_26042023,OCCT28,-83.40675,8.51834,2023-04-26 00:00:00,2023-09-01 00:00:00,None,,Other,,2087991,MO63,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT08_M179_11122024,OCCT08,-83.32686,8.40875,2024-12-11 00:00:00,2025-02-24 00:00:00,None,,Other,,2132658,M179,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT70_M202_2852024,OCCT70,-83.18167,8.76793,2024-05-28 00:00:00,2024-10-25 00:00:00,None,,Other,on wildlife trail,2124140,M202,1,Camera Functioning,Other,48 centimeters,Other,6 degrees,,,,Fila Costeña,,,,,,"plant growing, transition from pasture to secondary forest, cattle close to the camera"
2003884,OCCT12_M075_09042024,OCCT12,-83.33446,8.42229,2024-04-09 00:00:00,2024-09-02 00:00:00,None,,Other,,2102127,M075,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT34_M098_16072024,OCCT34,-83.17559,8.67697,2024-07-16 00:00:00,2024-09-29 00:00:00,None,,Other,,2124135,M098,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M155_10042024,OCCT14,-83.31898,8.41895,2024-04-10 00:00:00,2024-11-25 00:00:00,None,,Other,,2093667,M155,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_C165_08032024,OCCT07,-83.28998,8.76422,2024-03-08 00:00:00,2024-06-24 00:00:00,None,,Other,,2019273,C165,1,Camera Functioning,Chest height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_C181_08032024,OCCT27,-83.33573,8.73433,2024-03-08 00:00:00,2024-05-04 00:00:00,None,,Other,,2019289,C181,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M024_1432022,OCCT09,-83.3405,8.41069,2022-08-19 00:00:00,2022-11-01 00:00:00,None,,Other,,2068193,M046,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT06_M279_812025,OCCT06,-83.29323,8.77809,2025-01-08 00:00:00,2025-03-13 00:00:00,None,,Other,,2132123,M279,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M098_20251119,OCCT27,-83.33573,8.73433,2025-11-19 00:00:00,2026-03-05 00:00:00,None,,Other,off road,2124135,M098,1,Unknown Failure,Other,48,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M046_1432022 (remove),OCCT09,-83.3405,8.41069,2022-03-14 00:00:00,2022-06-22 00:00:00,None,,None,,2068193,M046,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT30_M231_812025,OCCT30,-83.29472,8.7703,2025-01-08 00:00:00,2025-03-13 00:00:00,None,,Other,,2120717,M231,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M278_812025,OCCT07,-83.28998,8.76422,2025-01-08 00:00:00,2025-03-13 00:00:00,None,,Other,,2132125,M278,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M210_29112024,OCCT16,-83.36115,8.4556,2024-11-29 00:00:00,2025-03-18 00:00:00,None,,Other,,2125278,M210,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT15_M313_20260116,OCCT15,-83.35772,8.44355,2026-01-16 00:00:00,2026-04-30 00:00:00,None,,Other,off trail,2141055,M313,1,Camera Functioning,Other,35,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT17_M276_162025,OCCT17,-83.3742,8.45589,2025-01-06 00:00:00,2025-03-01 00:00:00,None,,Other,,2136296,M276,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT18_M247_162025,OCCT18,-83.36529,8.46915,2025-01-06 00:00:00,2025-03-01 00:00:00,None,,Other,,2132659,M247,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M181_08032024,OCCT26,-83.334733,8.730267,2024-03-08 00:00:00,2024-07-16 00:00:00,None,,Other,,2108518,M181,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT29_M262_912025,OCCT29,-83.17074878,8.67620952,2025-01-09 00:00:00,2025-03-12 00:00:00,None,,Other,,2132665,M262,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT34_M260_912025,OCCT34,-83.17559,8.67697,2025-01-09 00:00:00,2025-03-12 00:00:00,None,,Other,,2132682,M260,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_C190_05082023,OCCT10,-83.34736,8.4086,2023-08-05 00:00:00,2023-11-17 00:00:00,None,,Other,,2019104,C190,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M060_31052024,OCCT16,-83.36115,8.4556,2024-05-31 00:00:00,2024-09-30 00:00:00,None,,Other,,2080580,M060,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT17_OC-22_08062024,OCCT17,-83.3742,8.45589,2024-06-08 00:00:00,2024-06-29 00:00:00,None,,Other,,2104508,OC-22,1,Film Failure,Knee height,,Parallel,,,,1,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT18_OC-2055_08062024,OCCT18,-83.36529,8.46915,2024-06-08 00:00:00,2024-10-04 00:00:00,None,,Other,,2114364,OC-2055,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_C165_28082023,OCCT07,-83.28998,8.76422,2023-08-28 00:00:00,2023-12-04 00:00:00,None,,Other,,2019273,C165,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf4_M222_2024-12-01,Rf4,-83.03828,8.84655,2024-12-01 00:00:00,2025-04-25 00:00:00,None,,Other,,2125299,M222,2,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf7_M143_2024-12-02,Rf7,-82.96861,8.91516,2024-12-02 00:00:00,2025-04-27 00:00:00,None,,Other,,2140648,M143,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf10_M226_2024-12-01,Rf10,-83.04256,8.91652,2024-12-01 00:00:00,2025-04-27 00:00:00,None,,Other,,2125305,M226,1,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT11_M070_20250616,OCCT11,-83.34373,8.42222,2025-06-16 00:00:00,2025-08-21 00:00:00,None,,Road dirt,off trail,2094002,M070,1,Camera Functioning,Other,50,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M233_20250707,OCCT14,-83.31898,8.41895,2025-07-07 00:00:00,2025-09-26 00:00:00,None,,Road dirt,off trail,2140950,M233,1,Unknown Failure,Other,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M211_20250617,OCCT10,-83.34736,8.4086,2025-06-17 00:00:00,2025-08-25 00:00:00,None,,Road dirt,off trail,2125280,M211,1,Camera Functioning,Other,48,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf16_M202_2024-12-03,Rf16,-82.90163,8.93881,2024-12-03 00:00:00,2025-04-26 00:00:00,None,,Other,,2124140,M202,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT09_M370_20250617,OCCT09,-83.3405,8.41069,2025-06-17 00:00:00,2025-08-25 00:00:00,None,,Road dirt,off trail,2138080,M370,1,Unknown Failure,Other,45,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf8_M130_4122022,Rf8,-82.97661,8.91983,2022-12-04 00:00:00,2023-02-24 00:00:00,None,,Other,,2081074,M130,0,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf25_M069_2122022,Rf25,-82.996182,8.785692,2022-12-02 00:00:00,2023-03-24 00:00:00,None,,Other,,2081084,M069,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf20_M073_5122022,Rf20,-83.1381982,9.0830314,2022-12-05 00:00:00,2023-03-15 00:00:00,None,,Other,,2081082,M073,0,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf16_OC-20-80_3122022,Rf16,-82.90163,8.93881,2022-12-03 00:00:00,2022-12-24 00:00:00,None,,Other,,2081081,OC-20-80,1,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf15_M040_3122022,Rf15,-82.90043,8.93688,2022-12-03 00:00:00,2022-12-17 00:00:00,None,,Other,,2081080,M040,0,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf13_M135_3122022,Rf13,-82.8845,8.92073,2022-12-03 00:00:00,2023-01-21 00:00:00,None,,Other,,2081079,M135,1,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf12_M125_2122022,Rf12,-82.86364,8.86353,2022-12-02 00:00:00,2023-01-29 00:00:00,None,,Other,,2081078,M125,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf11_OC - 20 - 43_3122022,Rf11,-82.89423,8.84339,2022-12-03 00:00:00,2023-01-20 00:00:00,None,,Other,,2081077,OC - 20 - 43,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,RF1_M049_02122022,R2R,-82.9575,8.79571,2022-12-02 00:00:00,2023-01-29 00:00:00,None,,Other,,2081060,M049,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT63_M148_24052023,OCCT63,-83.011907,8.764812,2023-05-24 00:00:00,2023-07-23 00:00:00,None,,Other,,2094004,M148,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT62_M149_24052023,OCCT62,-83.015366,8.765894,2023-05-24 00:00:00,2023-08-16 00:00:00,None,,Other,,2094003,M149,0,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT61_M125_01052023,OCCT61,-83.02125,8.78442,2023-05-01 00:00:00,2023-06-23 00:00:00,None,,Other,,2081078,M125,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT60_M070_30042023,OCCT60,-83.05733,8.77671,2023-04-30 00:00:00,2023-06-23 00:00:00,None,,Other,,2094002,M070,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT58_M055_30042023,OCCT58,-83.03777,8.77065,2023-04-30 00:00:00,2023-07-25 00:00:00,None,,Other,,2081072,M055,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT57_M073_01052023,OCCT57,-83.03603,8.76074,2023-05-01 00:00:00,2023-05-13 00:00:00,None,,Other,,2081082,M073,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT56_M135_29042023,OCCT56,-83.05843,8.75144,2023-04-29 00:00:00,2023-07-07 00:00:00,None,,Other,,2081079,M135,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT53_M117_03052023,OCCT53,-83.00408,8.79148,2023-05-03 00:00:00,2023-09-28 00:00:00,None,,Other,,2093939,M117,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT52_M052_28042023,OCCT52,-82.99701,8.79303,2023-04-28 00:00:00,2023-07-15 00:00:00,None,,Other,,2093935,M052,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT47_M094_352023,OCCT47,-83.02894,8.78887,2023-05-03 00:00:00,2023-07-26 00:00:00,None,,Other,,2093663,M094,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT41_M045_252023,OCCT41,-82.99658,8.75156,2023-05-02 00:00:00,2023-07-04 00:00:00,None,,Other,,2081076,M045,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT40_M111_252023,OCCT40,-82.98994,8.74017,2023-05-02 00:00:00,2023-07-13 00:00:00,None,,Other,,2093644,M111,1,Unknown Failure,Knee height,,Parallel,,,,,Fila Costeña,,,,,,
2003884,OCCT31_M064_26042023,OCCT31,-83.1722,8.66869,2023-04-26 00:00:00,2023-06-11 00:00:00,None,,Other,,2081073,M064,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT29_M138_02112022,OCCT29,-83.17074878,8.67620952,2022-11-02 00:00:00,2023-01-06 00:00:00,None,,Other,,2077343,M138,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_M105_03102022,OCCT28,-83.40675,8.51834,2022-10-03 00:00:00,2022-10-17 00:00:00,None,,Trail game,,2019213,C105,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M087_03102022,OCCT27,-83.33573,8.73433,2022-10-03 00:00:00,2022-11-22 00:00:00,None,,Other,,2054735,M087,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M087_02022023,OCCT27,-83.33573,8.73433,2023-02-02 00:00:00,2023-03-20 00:00:00,None,,Other,,2054735,M087,0,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT18_M050_3082022,OCCT18,-83.36529,8.46915,2022-08-30 00:00:00,2022-10-31 00:00:00,None,,Other,,2069878,M050,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT15_M123_27042023,OCCT15,-83.35772,8.44355,2023-04-27 00:00:00,2023-06-26 00:00:00,None,,Other,,2069892,M123,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT08_M314_20260119,OCCT08,-83.32686,8.40875,2026-01-19 00:00:00,2026-02-25 00:00:00,None,,Other,off trail,2138782,M314,1,Camera Functioning,Other,39,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT66_M271_20260119,OCCT66,-83.317967,8.404714,2026-01-19 00:00:00,2026-02-25 00:00:00,None,,Other,off trail,2174933,M271,1,Camera Functioning,Other,40,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf20_M201_2024-12-05,Rf20,-83.1381982,9.0830314,2024-12-05 00:00:00,2025-04-28 00:00:00,None,,Other,,2125260,M201,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf13_M227_2024-12-03,Rf13,-82.8845,8.92073,2024-12-03 00:00:00,2025-04-26 00:00:00,None,,Other,,2125306,M227,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT07_OC-E1_572024,OCCT07,-83.28998,8.76422,2024-07-05 00:00:00,2024-09-04 00:00:00,None,,Other,,2113624,OC-E1,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT33_M074_10102022,OCCT33,-83.343922,8.428401,2022-10-10 00:00:00,2023-01-12 00:00:00,None,,Other,,2073051,M074,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M102_03112022,OCCT14,-83.31898,8.41895,2022-11-03 00:00:00,2023-01-20 00:00:00,None,,None,,2019210,C102,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M109_1112022,OCCT10,-83.34736,8.4086,2022-11-01 00:00:00,2023-02-01 00:00:00,None,,Trail game,,2019217,C109,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M046_1112022a,OCCT09,-83.3405,8.41069,2022-11-01 00:00:00,2023-01-19 00:00:00,None,,Other,,2068193,M046,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M131_03112022(remove),OCCT13,-83.323034,8.410447,2022-11-03 00:00:00,2023-01-20 00:00:00,None,,Other,,2019239,C131,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT17_M048_24112022,OCCT17,-83.3742,8.45589,2022-11-24 00:00:00,2023-02-09 00:00:00,None,,Other,,2068199,M048,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT18_M050_24112022,OCCT18,-83.36529,8.46915,2022-11-24 00:00:00,2022-11-25 00:00:00,None,,Other,,2069878,M050,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M100_03102022,OCCT26,-83.334733,8.730267,2022-10-03 00:00:00,2023-02-02 00:00:00,None,,Other,,2054734,M100,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT32_M139_02112022,OCCT32,-83.170434,8.64031,2022-11-02 00:00:00,2022-12-22 00:00:00,None,,Other,,2077349,M139,0,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT30_M239_2025-05-21,OCCT30,-83.29472,8.7703,2025-05-21 00:00:00,2025-07-30 00:00:00,None,,Other,,2140952,M239,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT100_M348_20260128,OCCT100,-83.00177,8.79523,2026-01-28 00:00:00,2026-04-14 00:00:00,None,,Other,off trail,2178465,M348,1,Camera Functioning,Other,43,Parallel,,,,,Fila Costeña,,,,,,
2003884,Rf25_M219_2024-12-02,Rf25,-82.996182,8.785692,2024-12-02 00:00:00,2025-04-25 00:00:00,None,,Other,,2125293,M219,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT97_M355_20260127,OCCT97,-83.03308,8.79365,2026-01-27 00:00:00,2026-04-14 00:00:00,None,,Other,off trail,2178471,M355,1,Camera Functioning,Other,38,Parallel,,,,,Fila Costeña,,,,,,
2003884,Rf29b_M207_2024-12-04,Rf29b,-82.93567,8.72102,2024-12-04 00:00:00,2025-04-24 00:00:00,None,,Other,,2125272,M207,1,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT10_C186_24052024,OCCT10,-83.34736,8.4086,2024-05-24 00:00:00,2024-08-19 00:00:00,None,,Other,,2019110,C186,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf2_M208_2024-12-04,Rf2,-82.95135,8.76284,2024-12-04 00:00:00,2025-04-24 00:00:00,None,,Other,,2125275,M208,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT07_M278_2025-05-21,OCCT07,-83.28998,8.76422,2025-05-21 00:00:00,2025-07-30 00:00:00,None,,Other,,2132125,M278,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf31_M252_2024-12-07,Rf31,-83.2829,8.410734,2024-12-07 00:00:00,2025-05-08 00:00:00,None,,Other,,2140814,M252,1,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT10_M109_05052023,OCCT10,-83.34736,8.4086,2023-05-05 00:00:00,2023-08-05 00:00:00,None,,Other,,2069881,M109,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT11_OC-22-11_27042023,OCCT11,-83.34373,8.42222,2023-04-27 00:00:00,2023-08-21 00:00:00,None,,Other,,2038799,OC-22-11,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf22_M240_2024-12-01,Rf22,-83.20834,8.91815,2024-12-01 00:00:00,2025-04-28 00:00:00,None,,Other,,2120686,M240,1,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf11_M228_2024-12-04,Rf11,-82.89423,8.84339,2024-12-04 00:00:00,2025-04-27 00:00:00,None,,Other,,2126061,M228,3,Camera Functioning,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,OCCT34_M136_01092023,OCCT34,-83.17559,8.67697,2023-09-01 00:00:00,2023-12-04 00:00:00,None,,Other,,2096155,M136,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT29_M138_14022023,OCCT29,-83.17074878,8.67620952,2023-02-14 00:00:00,2023-02-19 00:00:00,None,,Other,,2077343,M138,0,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M060_08022023,OCCT16,-83.36115,8.4556,2023-02-08 00:00:00,2023-04-27 00:00:00,None,,Other,,2080580,M060,0,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M100_02022023,OCCT26,-83.334733,8.730267,2023-02-02 00:00:00,2023-04-25 00:00:00,None,,Other,,2054734,M100,0,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M120_14022023,OCCT07,-83.28998,8.76422,2023-02-14 00:00:00,2023-04-25 00:00:00,None,,Other,,2080578,M120,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,Rf4_M055_2122022,Rf4,-83.03828,8.84655,2022-12-02 00:00:00,2023-01-25 00:00:00,None,,Other,,2081072,M055,0,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
2003884,Rf7_M064_4122022,Rf7,-82.96861,8.91516,2022-12-04 00:00:00,2023-04-03 00:00:00,None,,Other,,2081073,M064,1,Unknown Failure,Knee height,,Parallel,,,,,R2R farm monitoring,Restored farm monitoring from ridge to reef,,,,,
